Timestamp,Device, avail, block, Cmode, dev_asset_chg, dev_asset_rem, estop, execution, line, mode, msg, power, program, tool_id
4/1/2016 13:37:31:714,VMC-3Axis, AVAILABLE, X0.088304 Y0.394231, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 805, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:31:949,VMC-3Axis, AVAILABLE, X0.163233 Y0.365178, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 807, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:191,VMC-3Axis, AVAILABLE, X0.230203 Y0.322215, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 809, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:433,VMC-3Axis, AVAILABLE, X0.310368 Y0.236161, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 812, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:675,VMC-3Axis, AVAILABLE, X0.347498 Y0.168051, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 814, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:921,VMC-3Axis, AVAILABLE, X0.375708 Y0.056953, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 817, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:33:171,VMC-3Axis, AVAILABLE, X0.375538 Y-0.018625, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 819, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:33:421,VMC-3Axis, AVAILABLE, X0.347624 Y-0.126718, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 822, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:33:757,VMC-3Axis, AVAILABLE, X0.289872 Y-0.220159, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 825, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:00,VMC-3Axis, AVAILABLE, X0.208372 Y-0.291110, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 828, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:246,VMC-3Axis, AVAILABLE, X0.111142 Y-0.333993, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 831, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:480,VMC-3Axis, AVAILABLE, X0.042088 Y-0.345445, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 833, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:722,VMC-3Axis, AVAILABLE, X-0.060811 Y-0.336550, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 836, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:964,VMC-3Axis, AVAILABLE, X-0.154788 Y-0.298223, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 839, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:210,VMC-3Axis, AVAILABLE, X-0.208439 Y-0.258413, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 841, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:449,VMC-3Axis, AVAILABLE, X-0.270517 Y-0.181925, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 844, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:691,VMC-3Axis, AVAILABLE, X-0.306451 Y-0.092129, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 847, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:933,VMC-3Axis, AVAILABLE, X-0.313990 Y0.002500, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 850, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:171,VMC-3Axis, AVAILABLE, X-0.293509 Y0.093360, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 853, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:421,VMC-3Axis, AVAILABLE, X-0.247886 Y0.172501, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 856, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:675,VMC-3Axis, AVAILABLE, X-0.182144 Y0.233323, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 859, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:914,VMC-3Axis, AVAILABLE, X-0.102928 Y0.271120, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 862, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:148,VMC-3Axis, AVAILABLE, X-0.017833 Y0.283440, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 865, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:386,VMC-3Axis, AVAILABLE, X0.091305 Y0.260460, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 869, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:625,VMC-3Axis, AVAILABLE, X0.160629 Y0.217022, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 872, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:875,VMC-3Axis, AVAILABLE, X0.212753 Y0.156307, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 875, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:38:128,VMC-3Axis, AVAILABLE, X0.249045 Y0.059267, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 879, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:38:371,VMC-3Axis, AVAILABLE, X0.244576 Y-0.041070, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 883, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:38:605,VMC-3Axis, AVAILABLE, X0.202525 Y-0.128778, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 887, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:38:843,VMC-3Axis, AVAILABLE, X0.151538 Y-0.178304, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 890, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:39:093,VMC-3Axis, AVAILABLE, X0.067742 Y-0.215608, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 894, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:39:332,VMC-3Axis, AVAILABLE, X-0.041975 Y-0.211882, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 899, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:39:574,VMC-3Axis, AVAILABLE, X-0.116685 Y-0.172188, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 903, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:39:816,VMC-3Axis, AVAILABLE, X-0.176060 Y-0.090592, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 908, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:40:062,VMC-3Axis, AVAILABLE, X-0.189463 Y-0.014279, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 912, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:40:281,VMC-3Axis, AVAILABLE, X-0.164003 Y0.074181, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 917, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:40:531,VMC-3Axis, AVAILABLE, X-0.102342 Y0.135743, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 922, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:40:777,VMC-3Axis, AVAILABLE, X-0.007268 Y0.157833, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 928, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:41:011,VMC-3Axis, AVAILABLE, X0.064905 Y0.133009, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 933, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:41:250,VMC-3Axis, AVAILABLE, X0.118238 Y0.067199, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 939, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:41:496,VMC-3Axis, AVAILABLE, X0.123571 Y-0.010303, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 945, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:41:734,VMC-3Axis, AVAILABLE, X0.095157 Y-0.062778, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 950, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:41:980,VMC-3Axis, AVAILABLE, X0.028366 Y-0.095892, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 957, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:42:218,VMC-3Axis, AVAILABLE, X-0.027045 Y-0.083741, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 963, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:42:468,VMC-3Axis, AVAILABLE, X-0.064567 Y-0.031861, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 971, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:42:718,VMC-3Axis, AVAILABLE, X-0.052764 Y0.018759, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 979, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:42:964,VMC-3Axis, AVAILABLE, X-0.012285 Y0.035959, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 988, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:43:199,VMC-3Axis, AVAILABLE, X0.011189 Y0.014100, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 998, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:43:433,VMC-3Axis, AVAILABLE, G0Z1, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 1007, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:43:671,VMC-3Axis, AVAILABLE, G0Z1, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 1007, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:43:914,VMC-3Axis, AVAILABLE, G0Z1, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 1007, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:44:152,VMC-3Axis, AVAILABLE, G0Z1, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 1007, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:44:390,VMC-3Axis, AVAILABLE, G0Z1, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 1007, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:44:636,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:44:875,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:45:121,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:45:359,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:45:605,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:45:949,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:46:187,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:46:433,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:46:667,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:46:902,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:47:152,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:47:386,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:47:621,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:47:859,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:48:109,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:48:359,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:48:609,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:48:859,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:49:105,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:49:449,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:49:691,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:49:933,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:50:171,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:50:421,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:50:664,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:50:902,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:51:132,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:51:367,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:51:710,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:51:949,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:52:308,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:52:648,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:52:886,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:53:125,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:53:375,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:53:617,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:53:851,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:54:093,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:54:324,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:54:558,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:54:792,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:55:031,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:55:281,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:55:527,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:55:761,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:56:07,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:56:246,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:56:484,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:56:734,VMC-3Axis, AVAILABLE, , SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, READY, 0, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
